Collection Name,Title#1,Other Title#1,Other Title#2,Other Title#3,Other Title#4,Name Part#1,Name Display Form#1,Name Role Term Text#1,Name Type#1,Name Authority#1,Name Part#2,Name Display Form#2,Name Type#2,Name Authority#2,Type of Resource#1,Type of Resource Authority#1,Genre#1,Genre Authority#1,Place Term#1,Place Term Authority#1,Publisher#1,Date Issued#1,Publisher#2,Language Term#1,Language Term Code#1,Language Term Code Authority#1,Language Term Type#1,Language Term#2,Language Term Type#2,Form#1,Form Authority#1,Internet Media Type#1,Internet Media Type Authority#1,Extent#1,Digital Origin#1,Form#2,Form Authority#2,Note#1,Note#2,Note#3,Note#4,Note#5,Note#6,Subject Topic#1,Subject Authority#1,Subject Geographic#1,Subject Geographic Authority#1,Subject Topic#2,Subject Authority#2,Subject Geographic#2,Subject Geographic Authority#2,Subject Topic#3,Subject Authority#3,Subject Geographic#3,Subject Geographic Authority#3,Subject Topic#4,Subject Authority#4,Subject Geographic#4,Subject Geographic Authority#4,Subject Topic#5,Subject Authority#5,Subject Topic#6,Subject Authority#6,Related Item#1,Related Item Type#1,Related Item Identifier#1,Related Item Identifier URI#1,Related Item#2,Related Item Type#2,Related Item Identifier#2,Related Item Identifier URI#2,Related Item#3,Related Item Type#3,Related Item Identifier#3,Related Item#4,Related Item Type#4,Related Item Identifier#4,Related Item#5,Related Item Type#5,Related Item Identifier#5,Identifier#1,Identifier URI#1,Bibliographic Number#1,Identifier ARK#1,Bibliographic Number#2,Physical Location#1,Shelf Locator#1,Rights#1,Rights Authority#1,ln_RECORDID
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1949,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1949_part2.pdf,,,,,,,,,,,,,,,narv_dir_polksBoulder_1949_part1.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/cx9m3081n1x6,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1949,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,273
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1949,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1949_part1.pdf,,,,,,,,,,,,,,,narv_dir_polksBoulder_1949_part2.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/744f5z749350,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1949,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,274
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1951,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1951_part2.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1951_part3.pdf,,,,,,,,,,,narv_dir_polksBoulder_1951_part1.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/3p848x23j9dm,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1951,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,275
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1951,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1951_part1.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1951_part3.pdf,,,,,,,,,,,narv_dir_polksBoulder_1951_part2.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/qh3v10438775,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1951,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,276
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1951,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1951_part1.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1951_part2.pdf,,,,,,,,,,,narv_dir_polksBoulder_1951_part3.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/wg6k1952p6rd,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1951,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,277
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1953,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1953_part2.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1953_part3.pdf,,,,,,,,,,,narv_dir_polksBoulder_1953_part1.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/jn438k53w145,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1953,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,278
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1953,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1953_part1.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1953_part3.pdf,,,,,,,,,,,narv_dir_polksBoulder_1953_part2.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/3r7c1670r32n,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1953,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,279
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1953,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1953_part1.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1953_part2.pdf,,,,,,,,,,,narv_dir_polksBoulder_1953_part3.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/n91k0g14p1q9,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1953,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,280
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1955,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1955_part2.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1955_part3.pdf,,,,,,,,,,,narv_dir_polksBoulder_1955_part1.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/wg895711c2g4,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1955,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,281
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1955,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1955_part1.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1955_part3.pdf,,,,,,,,,,,narv_dir_polksBoulder_1955_part2.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/rq0m8p50g3rb,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1955,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,282
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1955,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1955_part1.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1955_part2.pdf,,,,,,,,,,,narv_dir_polksBoulder_1955_part3.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/t30h0w25448h,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1955,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,283
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1956,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1956_part2.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1956_part3.pdf,,,,,,,,,,,narv_dir_polksBoulder_1956_part1.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/8k1w4t09535j,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1956,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,284
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1956,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1956_part1.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1956_part3.pdf,,,,,,,,,,,narv_dir_polksBoulder_1956_part2.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/gp571662687p,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1956,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,285
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1956,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1956_part1.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1956_part2.pdf,,,,,,,,,,,narv_dir_polksBoulder_1956_part3.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/655n1g0162wq,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1956,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,286
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1958,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1958_part2.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1958_part3.pdf,,,,,,,,,,,narv_dir_polksBoulder_1958_part1.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/9q015040s4z6,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1958,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,287
Colorado Directories,Polk's Boulder city directory,Boulder city directory,Polk's Boulder County (Colorado) directory,Classified buyer's guide of the city of Boulder (Colorado),R.L Polk Directory Co.'s Boulder County directory,,,,,,,,,,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,Reference works,http://id.loc.gov/authorities/genreForms/gf2014026165,Kansas City (Mo.),http://id.loc.gov/authorities/names/n79045171,R.L. Polk & Co.,1958,,,eng,http://id.loc.gov/vocabulary/iso639-2/eng,,English,text,city directories,http://vocab.getty.edu/page/aat/300026241,application/pdf,https://www.iana.org/assignments/media-types/application/pdf,1 volume,reformatted digital,,,"Continued by: Boulder (Boulder County, Colo.) city directory",,,,,,Directories,http://id.worldcat.org/fast/894589,Boulder (Colo.),http://id.loc.gov/authorities/names/n79091289,Cities and towns,http://id.worldcat.org/fast/861748,,,Boulder (Colo.) -- Directories,local,,,,,,,,,,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1958_part1.pdf,,Polk's Boulder city directory,constituent,narv_dir_polksBoulder_1958_part3.pdf,,,,,,,,,,,narv_dir_polksBoulder_1958_part2.pdf,Catalog link: http://libraries.colorado.edu/record=b1054798~S3,b1054798,https://ark.colorado.edu/ark:/47540/s1008m79x4tq,Control number: 8326709,University of Colorado Boulder Libraries Rare and Distinctive Collections,F782.B8 A18 1958,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,288
