"Collection Name","Title#1","Other Title#2","Other Title#3","Other Title#4","Name Part#1","Name Display Form#1","Name Role Term Text#1","Name Type#1","Name Authority#1","Name Part#2","Name Display Form#2","Name Type#2","Name Authority#2","Type of Resource#1","Type of Resource Authority#1","Genre#1","Genre Authority#1","Place Term#1","Place Term Authority#1","Publisher#1","Date Issued#1","Language Term#1","Language Term Code#1","Language Term Code Authority#1","Language Term Type#1","Form#1","Form Authority#1","Internet Media Type#1","Internet Media Type Authority#1","Extent#1","Digital Origin#1","Form#2","Form Authority#2","Note#1","Subject Topic#1","Subject Authority#1","Subject Geographic#1","Subject Geographic Authority#1","Subject Topic#2","Subject Authority#2","Subject Geographic#2","Subject Geographic Authority#2","Subject Geographic#3","Subject Geographic Authority#3","Subject Geographic#4","Subject Geographic Authority#4","Related Item#1","Related Item Type#1","Related Item Identifier#1","Related Item Identifier URI#1","Related Item#2","Related Item Type#2","Related Item Identifier#2","Related Item Identifier URI#2","Identifier#1","Bibliographic Number#1","Identifier ARK#1","Physical Location#1","Shelf Locator#1","Rights#1","Rights Authority#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Colorado Directories","Corbett & Ballenger's ... annual Leadville city directory","Leadville city directory","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Leadville (Colo.) [sic]","http://id.loc.gov/authorities/names/n79121702","Corbett & Ballenger","1885","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Leadville (Lake, Colorado, United States, North America) (populated place)","GNIS: 204683","Cities and towns","http://id.worldcat.org/fast/861748","","","","","","","","","","","","","","","narv_dir_LeadvilleBus_1885_new_ocr.pdf","b16053357","https://ark.colorado.edu/ark:/47540/fk3m5588671m","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.L4 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","122","4567","narv_dir_LeadvilleBus_1885_new_ocr.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~122~157550"
"Colorado Directories","Corbett & Ballenger's ... annual Leadville city directory","Leadville city directory","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Leadville (Colo.) [sic]","http://id.loc.gov/authorities/names/n79121702","Corbett & Ballenger","1886","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Leadville (Lake, Colorado, United States, North America) (populated place)","GNIS: 204683","Cities and towns","http://id.worldcat.org/fast/861748","","","","","","","","","","","","","","","narv_dir_LeadvilleBus_1886_new_ocr.pdf","b16053357","https://ark.colorado.edu/ark:/47540/778g4s6516wt","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.L4 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","123","4567","narv_dir_LeadvilleBus_1886_new_ocr.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~123~157548"
"Colorado Directories","Corbett & Ballenger's ... annual Leadville city directory","Leadville city directory","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Leadville (Colo.) [sic]","http://id.loc.gov/authorities/names/n79121702","Corbett & Ballenger","1887","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Leadville (Lake, Colorado, United States, North America) (populated place)","GNIS: 204683","Cities and towns","http://id.worldcat.org/fast/861748","","","","","","","","","","","","","","","narv_dir_LeadvilleBus_1887_new_ocr.pdf","b16053357","https://ark.colorado.edu/ark:/47540/04178g0259sb","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.L4 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","124","4567","narv_dir_LeadvilleBus_1887_new_ocr.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~124~157546"
"Colorado Directories","Corbett, Hoye & Co.'s Leadville city directory","Leadville city directory","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","[Leadville (Colo.)]","http://id.loc.gov/authorities/names/n79055157","[Corbett, Hoye & Co.]","1880","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","Title page lacking; title from masthead.","Directories","http://id.worldcat.org/fast/894589","Leadville (Lake, Colorado, United States, North America) (populated place)","GNIS: 204683","Cities and towns","http://id.worldcat.org/fast/861748","","","","","","","","","","","","","","","narv_dir_LeadvilleBus_1880_new_ocr.pdf","b16053345","https://ark.colorado.edu/ark:/47540/kk451z3677vs","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.L4 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","117","4567","narv_dir_LeadvilleBus_1880_new_ocr.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~117~157560"
"Colorado Directories","Cripple Creek District directory, 1912-13","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetteer Pub. Co.","1912","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","regional directories","http://vocab.getty.edu/page/aat/300026249","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","Includes Teller County.","Business--Directories","http://id.worldcat.org/fast/842318","Cripple Creek (Teller, Colorado, United States, North America) (populated place)","GNIS: 204769","Industries","http://id.worldcat.org/fast/971852","Teller County (Colorado, United States, North America) (civil)","GNIS: 198175","","","","","","","","","","","","","narv_dir_Polks_CO_SPGS_1912-1913.pdf","b80480159","https://ark.colorado.edu/ark:/47540/8q7d9315f1v5","University of Colorado Boulder Libraries Rare and Distinctive Collections","F782.T4 C74","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","102","4567","narv_dir_Polks_CO_SPGS_1912-1913.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~102~300537"
"Colorado Directories","First annual city directory of Leadville, and business directory of Carbonateville, Kokomo and Malta, for 1879","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Daily Times Steam Print. House and Book Manufactory","1879","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","commercial directories","http://vocab.getty.edu/page/aat/300026260","","Directories","http://id.worldcat.org/fast/894589","Leadville (Lake, Colorado, United States, North America) (populated place)","GNIS: 204683","Cities and towns","http://id.worldcat.org/fast/861748","","","","","","","","","","","","","","","narv_dir_LeadvilleBus_1879.pdf","b16257510","https://ark.colorado.edu/ark:/47540/v8182k19h94n","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.L4 C3 1879","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","116","4567","narv_dir_LeadvilleBus_1879.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~116~189463"
"Colorado Directories","Fort Collins city directory","Loveland city directory: including Fort Collins and Larimer County","","","Courier Printing and Publishing Company (Fort Collins, Colo.)","Courier Printing and Publishing Company (Fort Collins, Colo.)","","corporate","local","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Fort Collins (Colo.)","http://id.loc.gov/authorities/names/n79055761","Courier Printing and Publishing Company","1906","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","On title page: Fort Collins city directory 1906, including a complete county directory of all the towns, post offices and rural routes in Larimer County.","Directories","http://id.worldcat.org/fast/894589","Fort Collins (Larimer, Colorado, United States, North America) (populated place)","GNIS: 204673","Cities and towns","http://id.worldcat.org/fast/861748","Larimer County (Colorado, United States, North America) (civil)","GNIS: 198150","","","","","","","","","","","","","narv_dir_lovelandCO_1906_new_ocr.pdf","b80494419","https://ark.colorado.edu/ark:/47540/1h89188147ng","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.F56 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","68","4567","narv_dir_lovelandCO_1906_new_ocr.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~68~157592"
"Colorado Directories","History of the city of Denver from its earliest settlement to the present time, by J. E. Wharton; to which is added a full and complete business directory of the city, by D. O. Wilhelm","","","","Wharton, Junius E.","Wharton, Junius E.","","personal","local","Wilhelm, David O.","Wilhelm, David O.","personal","local","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Byers & Dailey, Printers","1866","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","books","http://vocab.getty.edu/page/aat/300028051","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","commercial directories","http://vocab.getty.edu/page/aat/300026260","","Business--Directories","http://id.worldcat.org/fast/842318","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","Industries","http://id.worldcat.org/fast/971852","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","","","","","","","","","","","narv_dir_histDenver_new_ocr.pdf","b13980749","https://ark.colorado.edu/ark:/47540/cr6k1g43k4dk","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.D4 W4","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","67","4567","narv_dir_histDenver_new_ocr.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~67~157594"
"Colorado Directories","Lake County and Leadville city directory","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Leadville (Colo.)","http://id.loc.gov/authorities/names/n79121702","Excelsior Publishing Company","1895","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","regional directories","http://vocab.getty.edu/page/aat/300026249","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","city directories","http://vocab.getty.edu/page/aat/300026241","On title page: Ballenger and Richards fifteenth annual Leadville city directory â€¦ for 1895.","Business--Directories","http://id.worldcat.org/fast/842318","Leadville (Lake, Colorado, United States, North America) (populated place)","GNIS: 204683","Industries","http://id.worldcat.org/fast/971852","Lake County (Colorado, United States, North America) (civil)","GNIS: 198149","","","","","","","","","","","","","narv_dir_LeadvilleBus_1895_15th_new_ocr.pdf","b20249470","https://ark.colorado.edu/ark:/47540/7j8k5j4478js","University of Colorado Boulder Libraries Rare and Distinctive Collections","F782.L15 L3","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","132","4567","narv_dir_LeadvilleBus_1895_15th_new_ocr.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~132~157532"
"Colorado Directories","New Mexico state business directory and economic handbook, 1946-1947","","","","University of New Mexico. Bureau of Business Research","University of New Mexico. Bureau of Business Research","","corporate","http://id.loc.gov/authorities/names/n79097486","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Albuquerque (N.M.)","http://id.loc.gov/authorities/names/n79079329","Bureau of Business Research, University of New Mexico","1947","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","","","","","New Mexico state business directory and economic handbook, 1946-1947","constituent","narv_dir_newMexico_1946-1947_new_ocr_Part2.pdf","","","","","","narv_dir_newMexico_1946-1947_new_ocr_Part1.jpg","b15018751","https://ark.colorado.edu/ark:/47540/d01p2t65s80w","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 B8","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","71","4567","narv_dir_newMexico_1946-1947_new_ocr_Part1.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~71~157636"
"Colorado Directories","New Mexico state business directory and economic handbook, 1946-1947","","","","University of New Mexico. Bureau of Business Research","University of New Mexico. Bureau of Business Research","","corporate","http://id.loc.gov/authorities/names/n79097486","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Albuquerque (N.M.)","http://id.loc.gov/authorities/names/n79079329","Bureau of Business Research, University of New Mexico","1947","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","","","","","New Mexico state business directory and economic handbook, 1946-1947","constituent","narv_dir_newMexico_1946-1947_new_ocr_Part1.pdf","https://ark.colorado.edu/ark:/47540/d01p2t65s80w","","","","","narv_dir_newMexico_1946-1947_new_ocr_Part2.pdf","b1061302x","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","141","4932","narv_dir_newMexico_1946-1947_new_ocr_Part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~141~300523"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","including live stock departement, wool growers' department, classified department","part 2","","Ives, Jas. R.","Ives, Jas. R.;manager","Manager","","local","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1915","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1915_new_ocr_part1.pdf","https://ark.colorado.edu/ark:/47540/tj0c0b46p110","","","","","narv_dir_newMexico_1915_new_ocr_part2.pdf","b1061302x","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","133","4932","narv_dir_newMexico_1915_new_ocr_part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~133~157624"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1915","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1915_new_ocr_part2.pdf","","","","","","narv_dir_newMexico_1915_new_ocr_part1.pdf","b1061302x","https://ark.colorado.edu/ark:/47540/tj0c0b46p110","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","92","4567","narv_dir_newMexico_1915_new_ocr_part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~92~157626"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1916","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1916_part1.pdf","https://ark.colorado.edu/ark:/47540/gt8q6437797r","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1916_part2.pdf","","narv_dir_newMexico_1916_part3.pdf","b1061302x","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","144","4932","narv_dir_newMexico_1916_part3.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~144~300618"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1916","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1916_part3.pdf","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1916_part1.pdf","https://ark.colorado.edu/ark:/47540/gt8q6437797r","narv_dir_newMexico_1916_part2.pdf","b1061302x","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","143","4932","narv_dir_newMexico_1916_part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~143~300620"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1916","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1916_part2.pdf","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1916_part3.pdf","","narv_dir_newMexico_1916_part1.pdf","b1061302x","https://ark.colorado.edu/ark:/47540/gt8q6437797r","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","93","4567","narv_dir_newMexico_1916_part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~93~300622"
"Colorado Directories","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetter Pub. Co.","1917","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","New Mexico (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n79005595","Industries","http://id.worldcat.org/fast/971852","El Paso (El Pas, Texas, United States, North America) (populated place)","GNIS: 1380946","Denver (Denver, Colorado, United States, North America) (populated place)","GNIS: 201738","","","New Mexico state business directory: including El Paso, Texas, with Denver and foreign classifications","constituent","narv_dir_newMexico_1917_new_ocr_Part2.pdf","","","","","","narv_dir_newMexico_1917_new_ocr_Part1.pdf","b1061302x","https://ark.colorado.edu/ark:/47540/s87392464332","University of Colorado Boulder Libraries Rare and Distinctive Collections","F794.7 A18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","94","4567","narv_dir_newMexico_1917_new_ocr_Part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~94~157620"
